Title,Article,Category
"EPFO adds 17.89 lakh net members in June this year
","The EPFO has added 17 lakh and 89 thousand members on net basis in June this year. As per the Labour Ministry data, month to month comparison of the payroll data shows an increasing trend in the enrollment with adding up of 9.71 per cent net members over previous month of May 2023.",Business
"Foreign Investors pump in over Rs 13,000 cr into Indian capital markets so far in Aug
","Foreign Investors pumped in over 13,000 crore rupees into the Indian capital markets so far in August.",Business
"Oil prices fall as China's economic woes results in signs of tight supply
","Oil prices fell today as China's economic woes results in signs of tight supply. In intra-day trade, Brent crude was trading at 83 dollars and 77 cents per barrel.",Business
"Wall Street closes lower as losses in healthcare stocks outshined gains in Cisco & energy stocks
",Wall Street's main indexes closed lower yesterday as losses in healthcare stocks outshined the gains in Cisco and energy stocks.,Business
"Rupee close at 83.10 rupees against US dollar  
","In the forex market, the rupee closed at 83 rupees and 10 paise against the US dollar. ",Business
"Don't  compound penal interest on loans : RBI to Banks, NBFCs
","Reserve Bank issued guidelines to banks, NBFCs on levying of penal rates of interest on loans. RBI in a circular dated 18th Aug 2023 mentioned that there shall be no capitalisation of penal charges i.e.",Business
"SBI plans to open 300 branches across country in current financial year
",State Bank of India is planning to open 300 new branches across the country in the current financial year.,Business
"FM Nirmala Sitharaman meets Governor of Japan Bank for International Cooperation in New Delhi
","Finance Minister Nirmala Sitharaman met the Governor of Japan Bank for International Cooperation (JBIC), Hayashi Nobumitsu in New Delhi today.",Business
"Gold prices decline Rs 130, trades at Rs 58,845/ 10 grams
",Gold prices today declined 130 rupees at Multi Commodity Exchange for October contracts. ,Business
"Gold prices decline Rs 130, trades at Rs 58,845/ 10 grams
",Gold prices today declined 130 rupees at Multi Commodity Exchange for October contracts. ,Business
"Gold prices decline Rs 130, trades at Rs 58,845/ 10 grams
",Gold prices today declined 130 rupees at Multi Commodity Exchange for October contracts. ,Business
"Gold prices decline Rs 130, trades at Rs 58,845/ 10 grams
",Top 6 Women Indian Entrepreneurs under the Age Of 40,Business
"Gold prices decline Rs 130, trades at Rs 58,845/ 10 grams
",Hyderabad's 3rd Vande Bharat Train To Connect THESE Cities,Business
"Gold prices decline Rs 130, trades at Rs 58,845/ 10 grams
",Top 10 Countries With Largest Oil Reserves In The World,Business
"Gold prices decline Rs 130, trades at Rs 58,845/ 10 grams
",How To Exchange Damaged Currency Notes at Banks,Business
"Gold prices decline Rs 130, trades at Rs 58,845/ 10 grams
",10 Beautiful Underground Train Stations in The World,Business
"Gold prices decline Rs 130, trades at Rs 58,845/ 10 grams
",Top 10 Asian Countries with Highest Gold Reserves,Business
"Gold prices decline Rs 130, trades at Rs 58,845/ 10 grams
",Top 10 Countries With Highest Gold Reserves,Business
"Gold prices decline Rs 130, trades at Rs 58,845/ 10 grams
",Most Expensive Cities to Live in India,Business
"Gold prices decline Rs 130, trades at Rs 58,845/ 10 grams
",10 Accidental Discoveries That Revolutionized Our World,Business
"Gold prices decline Rs 130, trades at Rs 58,845/ 10 grams
",Top 10 Highest Grossing Movies Of All Time,Business
"Gold prices decline Rs 130, trades at Rs 58,845/ 10 grams
",Top 10 Companies In The World Ranked By Number Of Employees,Business
"Gold prices decline Rs 130, trades at Rs 58,845/ 10 grams
",Top 10 Things Karanataka Produces The Highest,Business
"Gold prices decline Rs 130, trades at Rs 58,845/ 10 grams
",Top 7 Business Movies On Netflix No One Should Miss,Business
"Gold prices decline Rs 130, trades at Rs 58,845/ 10 grams
","Centre Makes Police and Biometric Verifications Mandatory For SIM Card Dealers, Discontinue Bulk Connections",Business
"Gold prices decline Rs 130, trades at Rs 58,845/ 10 grams
",Top 10 Countries with the Largest Pakistani Population,Business
"Gold prices decline Rs 130, trades at Rs 58,845/ 10 grams
",10 Longest Highways In India: Check Routes,Business
"Gold prices decline Rs 130, trades at Rs 58,845/ 10 grams
",List Of Countries Where X.com Is Banned,Business
"Gold prices decline Rs 130, trades at Rs 58,845/ 10 grams
",Top 10 Richest Women In The World,Business
"Gold prices decline Rs 130, trades at Rs 58,845/ 10 grams
",Top 10 Indian Unicorns That Created Highest Jobs,Business
"Gold prices decline Rs 130, trades at Rs 58,845/ 10 grams
",Top 10 Richest Families In The World - InPics,Business
Bengaluru To Face Power Cuts in Several Areas Today and Tomorrow; Check Affected Areas Here,"

















 Business India.com Business Desk  August 26, 2023 4:27 PM IST ",Business
Indian Railways Extends Jan Shatabdi Express To Daulatpur Chowk; Check New Timings And Destinations,"

















 Business India.com Business Desk  August 26, 2023 4:01 PM IST ",Business
DGCA Inspection Finds Lapses in Air India's Internal Safety Audits,"

















 Business PTI  August 26, 2023 2:04 PM IST ",Business
"X Takes On LinkedIn, Announces Early Access To Hiring Beta To Let Companies Post Job Listings","

















 Business Analiza Pathak  August 26, 2023 11:31 AM IST ",Business
"G20 Summit: Delhi Police Issues Traffic Advisory For IGI Airport, Check Details","

















 Business India.com Business Desk  August 26, 2023 9:24 AM IST ",Business
Vande Bharat Expansion: Hyderabad To Get Three More Trains | REPORT,"

















 Business Abhijeet Sen  August 25, 2023 6:40 PM IST ",Business
"Zepto Becomes India's First Unicorn of 2023, Raises $200 Million","

















 Business Abhijeet Sen  August 25, 2023 4:33 PM IST ",Business
IRCTC Vaishno Devi Package: Indian Railways Announces Special Offers For Devotees | Check Details,"

















 Articles India.com News Desk  August 25, 2023 4:18 PM IST ",Business
"Petrol Prices Slashed in Noida: Check Fuel Rates in Delhi, Chennai, Mumbai, Other Cities","

















 Business Manmath Nayak  August 25, 2023 9:23 AM IST ",Business
"IRCTC Latest News: Indian Railways to Run 312 Ganpati Special Trains For Festive Season, Check Details","

















 Business Manmath Nayak  August 25, 2023 8:42 AM IST ",Business
Income Tax Return: Centre Plans to Reduce Refund Processing Time to 10 Days,"

















 Business Manmath Nayak  August 24, 2023 4:58 PM IST ",Business
Tennis Icon Rafael Nadal Joins Team Infosys As Global Brand Ambassador,"

















 Business Victor Dasgupta  August 24, 2023 4:29 PM IST ",Business
"Infosys, Wipro Announce 80% Variable Pay To Eligible Employees, Salary Hikes Under Consideration","

















 Business India.com Business Desk  August 24, 2023 2:47 PM IST ",Business
"Infosys, Wipro Announce 80% Variable Pay To Eligible Employees, Salary Hikes Under Consideration","Tamil Box Office: Rajinikanth's Jailer Grosses Rs 582.65 Crore Worldwide, Rs 204 Crore From TN Alone",Business
"Infosys, Wipro Announce 80% Variable Pay To Eligible Employees, Salary Hikes Under Consideration","Kerala Box Office: King of Kotha Fails to Beat KGF 2 on Opening Day, But Can Dulquer Surpass Its Own Sita Ramam Worldwide?",Business
"Infosys, Wipro Announce 80% Variable Pay To Eligible Employees, Salary Hikes Under Consideration","Gadar 2 BOC Day 14: Sunny Brings 2nd Biggest Week in Hindi After Baahubali 2, Road to Rs 500 Crore Looks Clear",Business
"Infosys, Wipro Announce 80% Variable Pay To Eligible Employees, Salary Hikes Under Consideration","Alia Bhatt And Kriti Sanon Win Their First-Ever National Awards, Share The Best Actress Honour",Business
"Infosys, Wipro Announce 80% Variable Pay To Eligible Employees, Salary Hikes Under Consideration",The Kashmir Files: Vivek Agnihotri Dedicates His National Award to 'Kashmiri Pandits And Victims of Terrorism' - Watch Video,Business
"Infosys, Wipro Announce 80% Variable Pay To Eligible Employees, Salary Hikes Under Consideration",Internship Alert: Teaching Jobs To Apply For This Week,Business
"Infosys, Wipro Announce 80% Variable Pay To Eligible Employees, Salary Hikes Under Consideration","Miss India 2022 Sini Shetty Exudes Elegance in White Tube Bodycon Dress, Pics",Business
"Infosys, Wipro Announce 80% Variable Pay To Eligible Employees, Salary Hikes Under Consideration",Thyroid Health: 7 Superfoods to Add in Your Daily Meal to Manage Hypothyroidism,Business
"Infosys, Wipro Announce 80% Variable Pay To Eligible Employees, Salary Hikes Under Consideration",Rakul Preet Singh Exudes Panache in Red Saree And Glittery Blouse,Business
SEBI Proposes To Limit Association Of Unregistered ‘Finfluencers’ With Regulated Entities,,Business
Punit Goenka Approaches SAT Against SEBI Order Barring Him From Holding Key Positions,,Business
"Kuber Group Boss Vikas Malu Among 4 Hurt In Rolls-Royce & Oil Tanker Crash In Nuh, SIT Formed: Reports",,Business
Govt Imposes 20% Export Duty On Parboiled Rice Amid Rising Domestic Price,,Business
"Cryptocurrency Price Today: Bitcoin Remains Above $26,000 Mark As Pepe Becomes Top Gainer",,Business
US Federal Reserve Prepared To Raise Interest Rates To Keep Inflation In Check: Chairman Jerome Powell,,Business
Swiggy Planning For Stock Market Debut In July-September 2024: Report,,Business
"Forex Reserves Drop $7.27 Billion To $594.88 Billion, Biggest Weekly Decline In Six Months",,Business
"Zepto Becomes First Indian Unicorn Of 2023, Raises $200 Million At $1.4 Billion Valuation In Series E Funding",,Business
"Adani-Hindenburg Row: SEBI Tells Supreme Court It Has Completed Probe, Shares Investigation Update",,Business
"Stock Market Extends Losing Run: Sensex Dives 366 Points, Nifty Settles Below 19,300. All Sectors In The Red",,Business
"B20 Summit: My Priority Is To Tame Inflation, Says Nirmala Sitharaman",,Business
"B20 Summit: FTA With UK Expected Soon, Efforts Ongoing For FTA With Canada, EFTA Countries, Says FM Sitharaman",,Business
Rishabh Instruments IPO: Company's Rs 491-Crore Public Issue To Open On August 30,,Business
Vedanta Looking For Separate Listings Of Different Businesses: Chairman Anil Agarwal,,Business
"AI Will Create More Jobs In India, Says B20 Chair N Chandrasekaran",,Business
Investing For Prosperity: Exploring Fixed Deposits,,Business
"B20 Summit: India Stands As Beacon Of Growth, On Track For 7 Per Cent Growth Over The Decade, Says N Chandrasekaran",,Business
BSE Defers Removal Of Jio Financial Services From Indices To September 1,,Business
'What Happened To Bulldozers And Thok Do': Opposition Attacks Yogi Govt Over Muzaffarnagar Teacher Video,,Business
"'If You Have Any Shame, Resign': Amit Shah Attacks Rajasthan CM Gehlot Over 'Red Diary' Row",,Business
"Madurai Train Fire — 'Doors Locked, People Stuck Inside': Passengers Recall Tamil Nadu Railway Station Horror",,Business
"Muzaffarnagar School Matter Being 'Taken Seriously', FIR Registered: UP Deputy CM Pathak",,Business
Was Under Pressure. Made Students Beat Up Classmate As I'm Handicapped: Teacher Seen In Muzaffarnagar Video,,Business
"After Chandrayaan-3 Triumph, India To Send Female Robot 'Vyommitra' To Space Under Gaganyaan Mission",,Business
Tiranga And Shiv Shakti: India Names Two Areas On Moon Related To Chandrayaan Missions,,Business
"WATCH: Chandigarh Cops, AAP Leaders Argue Over Permission To Protest Against Haryana Minister",,Business
'Would've Been A Matter Of Pride If...': Congress Questions PM Modi's Bengaluru Roadshow Ahead Of ISRO Visit,,Business
"Kuber Group Boss Vikas Malu Among 4 Hurt In Rolls-Royce & Oil Tanker Crash In Nuh, SIT Formed: Reports",,Business
"India's forex reserves drop $ 7.27 billion to $ 594.88 billion 
 ",The reserves took a hit as the central bank deployed the kitty to defend the rupee amid pressures caused majorly by global developments since last year.,Business
"Centre not to extend deadline for mandatory use of Aadhaar-based payment for MGNREGS
 ","This deadline was subsequently extended to March 31, then further to June 30, and finally to August 31. ",Business
"Sensex, Nifty rise in opening trade as stock market cheers Chandrayaan-3 successful landing on Moon 
 ","Sensex-Nifty: In the Nifty segment, 47 firms witnessed advances, while only four recorded declines, with none remaining unchanged. ",Business
"India's GDP growth in Q1 FY24 to exceed RBI's estimate of 8%, say economists
 ","The RBI had forecast a growth of 8% in the April-June quarter in its monetary policy statement in June. However, economists believe that the actual growth could be higher, at around 8.3% to 8.5%.
",Business
"Multibagger: Agri products stock launches new product line as packaged food market to achieve $86bn
",GMR is a small cap stock and primarily engaged in the agricultural products industry. It is the third largest basmati rice exporter in India. ,Business
"Centre to fully implement rice fortification programme before March 2024 target
","Thereafter, a scheme for the distribution of fortified rice, containing prescribed micronutrients (Iron, Folic Acid, Vitamin B12) was launched in October 2021 in a phased manner in order to address the problem of anaemia in children and women.",Business
"Adani Enterprises shares climb over 2 per cent after promoter group increases its stake
","The stock ended at Rs 2,697.70, up 2.24 per cent on the BSE. ",Business
"Central govt likely to hike amount under PM Kisan Samman Nidhi | Details
","Currently, the amount received by the farmers under this scheme is Rs 6,000 in three installments. ",Business
"Go First crisis deepens as 500 pilots quit, more employees leave: Report
 ","Go First had invited Expressions of Interest (EOI) from potential buyers in July, but the deadline for submitting EOIs has been extended to September 8. This has further frustrated employees, who are worried about their future.


",Business
"EPFO added 17.89 lakh net members in June this year in 11-month high, says govt data
 ","This is the highest number of net additions in the last 11 months. The data also shows that the EPFO's monthly average wage grew by 10.47% in June 2023 to Rs. 21,237. ",Business
"In a boost to Make in India, Hyderabad-based mobile retail chain to invest Rs 300 crore
","In a release, the Hyderabad--based firm said that the plan is to invest around Rs 300 crore to open 150 new outlets in the next two years. This will mark a major win for the Modi government's 'Make in India' programme.",Business
"'Sufficient coal stock available to meet demand of power plants during monsoon'
","The meeting comes just days after Coal and Mines Minister Pralhad Joshi had last week reviewed the availability of coal, where it was informed that there is adequate supply of dry fuel to meet the requirements of coal-based power plants. ",Business
"India's rank moves up to 11th position in global direct selling 
 ",The WFDSA report mentioned that the global direct selling industry reported a decline of 1.5 per cent in 2022 to USD 172.89 billion.,Business
"Jio Financial Services shares fall nearly 5 pc in debut trade
 ","In volume terms, 35.51 lakh shares of the company were traded on the BSE and over 7.47 crore shares on the NSE.",Business
"Delhi: Government to sell onions at Rs 25 per kg in national capital from today
 ","The government has taken this step to provide relief to consumers from the high prices of onions, which have been hovering around Rs 40–50 per kg in recent weeks. ",Business
"How will China's slide into deflation impact Indian and global economy? Know in detail
 ","The net impact of China's deflation on India will depend on a number of factors, including the severity of the slowdown, the extent to which it affects global trade, and the Indian government's response.",Business
