Title,Article,Category
More than 1 lakh XUVs to be inspected by Mahindra over potential wiring issue,"Mahindra and Mahindra on Friday said it'd inspect 1,08,306 units of its XUV700 manufactured between June 8, 2021 and June 28, 2023 for potential risk of damage to the wiring loom. Further, 3,560 units of XUV400 vehicle manufactured between February 16, 2023 and June 5, 2023 will also be inspected for ineffective spring return action of brake potentiometer, it added.",Business
Jio Financial Services to continue to remain on FTSE indices,"Jio Financial Services will continue to remain on the indices of FTSE Russell and will be added to the MSCI Global Standard Index on August 23. Formerly known as Reliance Strategic Investments Limited, Jio Financial Services was demerged from Reliance Industries on July 20 in a special pre-opening session. Firm's shares were credited to demat account of shareholders last week.",Business
India looks expensive but for good reasons: Morgan Stanley exec,"Morgan Stanley's Chief Asia & Emerging Market Strategist Jonathan Garner said the Indian market looks expensive but ""it is expensive for a very good reason"". Indian market valuations have cheapened significantly from last year and are unlikely to go down any further, he added. He further stated that India currently ""has almost safe haven characteristics"".",Business
Axis Bank fined ₹40 lakh over buying of stake in CSC e-Governance,"Competition Commission of India (CCI) has imposed a ₹40-lakh fine on Axis Bank for failing to notify it about the acquisition of a 9.91% stake in CSC e-Governance. The transaction got completed in November 2020. For the transaction, Axis Bank was required to give notice to the fair trade regulator. However, it failed to do so, according to the order. 
",Business
"Moody's retains India's rating at 'Baa3', maintains stable outlook","Moody's has retained India's credit rating at 'Baa3' and maintained a stable outlook on the economy. This comes despite Indian authorities reportedly pitching for a rating upgrade. ""The...rating...[takes] into account a curtailment of civil society and political dissent,"" the agency said. It further added, ""India's economy is likely to continue to grow rapidly by international standards.""",Business
Indian online poker platform Spartan Poker lays off 125 employees,"Online poker platform Spartan Poker laid off 125 people, or 40% of its workforce, Moneycontrol reported. This comes days after the GST Council's decision to impose a 28% GST on the full deposit value on online real-money games. Earlier, e-sports and skill gaming unicorn MPL had announced that it is laying off 350 employees.",Business
Govt to make all efforts to bring gas cylinder prices down: Puri,"Petroleum Minister Hardeep Singh Puri said the government will make all efforts to bring gas cylinder prices down. ""Gas cylinder prices will depend on the global situation,"" Puri added. ""We're already providing a subsidy of ₹200/cylinder...During the pandemic, the government supplied three cylinders free for the economically weaker section and those who live below the poverty line,"" he said.
",Business
Tomatoes to be sold at ₹40 per kg by govt from August 20,"The Department of Consumer Affairs has directed NCCF and NAFED to sell tomatoes at retail price of ₹40/kg from August 20 in view of the continued decline in tomato prices in the wholesale and retail markets. These are being sold in select locations including Delhi-NCR, Rajasthan (Jaipur, Kota), Uttar Pradesh (Lucknow, Kanpur, Varanasi, Prayagraj) and Bihar (Patna, Muzaffarpur, Arrah, Buxar).",Business
Cult.fit CEO Mukesh Bansal to raise $50 mn for new venture: Report,"Cult.fit Co-founder and CEO Mukesh Bansal, who also co-founded Myntra, is reportedly in the advanced stages to raise about $50 million for a new premium fashion venture. Peak XV Partners (formerly Sequoia India) and Accel are among the investors that are likely to invest, Moneycontrol reported. In June, Bansal denied speculations about a new venture.",Business
38 Wave Group shops in GB Nagar may be auctioned over dues: Report,"Gautam Buddha Nagar district administration is likely to auction 38 sealed shops in Wave Group's Wave Silver Tower in Noida's Sector 18 over non-payment of dues. The size of shops to be auctioned ranges between 165 square feet and 1,240 square feet. The reserve price is likely to be kept between ₹47 lakh and ₹2.5 crore, the officials said.
",Business
India hardly bought Russian oil when Russia-Ukraine war began: Puri,"Union Petroleum Minister Hardeep Singh Puri said India hardly bought any oil from Russia in February 2022. However, that suddenly changed after the Russia-Ukraine war began and India started buying more oil. ""Last two-three months that has become less and we're buying more oil from Iraq and the UAE. Oil purchases are not undertaken by the government,"" he added.





",Business
BYJU'S lays off 100 more employees,"Edtech firm BYJU'S has laid off 100 employees following a periodical performance review. ""This measure is firmly rooted in performance-based considerations and is not in any way a cost-cutting endeavour,"" the company stated. Several media reports, however, claimed that more than 400 employees from the mentoring and product expert division of BYJU'S were laid off in the recent round.",Business
Starbucks told to pay extra $2.7 mn to staff fired for being white,"Starbucks has been ordered to pay an additional $2.7 million to former employee Shannon Phillips, to cover her legal fees, who claimed she was fired for being white. She was earlier given $25 million in her termination suit. The issue began when two black men were denied access to a washroom at a Starbucks location in Philadelphia, Pennsylvania, in 2018.",Business
Govt shares graph comparing individual income tax filing in 2022-23 & 2013-14,"The government shared a graph comparing the number of income tax returns filed in each tax bracket in 2022-23 and 2013-14. Number of returns filed by those with ₹20-50 lakh income rose the most, from 4.1 lakh in 2013-14 to 19.2 lakh in 2022-23. Further, the ₹5-10 lakh income bracket saw the most returns filed in 2022-23 at 1.1 crore.",Business
Jio Financial Services shares to list on stock exchanges on Aug 21,"Jio Financial Services will be making its public debut on August 21. Formerly known as Reliance Strategic Investments Limited, Jio Financial Services was demerged from Reliance Industries on July 20 in a special pre-opening session. Jio Financial Services is currently listed under a dummy ticker after its price discovery at ₹261.85, but there is no trading happening in the scrip.


",Business
India needs major reforms in food supply management: RBI report,"Indian food supply system needs major reforms to recover from vulnerability of price fluctuations, especially around monsoon season, RBI said in its monthly bulletin. These reforms will lead to efficiency and productivity gains and enable ""stable prices for consumers"", RBI said. ""El Nino's shadow looms over second half of year and outcome for food inflation in rabi season,"" it added.",Business
