Title,Article,Category
Ambedkar's grandson reacts to Dalit woman's role in Made in Heaven 2,"BR Ambedkar's grandson and Dalit activist Prakash Ambedkar said he ""absolutely loved the assertion, defiance and resistance of...Dalit woman character"" in 'Made in Heaven 2'. ""For those Vanchits and Bahujans who've watched the episode - Assert your identity and only then you gain political prominence. As Pallavi (role of Radhika Apte) puts it, 'Everything is about...politics',"" he wrote on X.",Entertainment
"Was crying, told dad 'I'm not drunk': Deol on 'Gadar 2' success  ","Actor Sunny Deol in an interview spoke about how stressed he was before the release of 'Gadar 2'. ""When the film opened, I felt God within me,"" he added. ""The entire evening, I kept crying, laughing. I met my father and told him, 'Dad I'm not drunk! But I'm happy, I've gone mad with happiness',"" Sunny further said.
 ",Entertainment
You'll be missed: Ankita shares first post after father's death ,"Actress Ankita Lokhande has shared her first post after the demise of her father Shashikant Lokhande. In an Instagram Story, she shared a card about her father's prayer meet. It read, ""Prayer meet. You will be missed forever, Shashikant Lokhande."" He passed away on August 12 at the age of 68.  ",Entertainment
"Kartik performs 'Pyaar Ka...' monologue at IFFM, video surfaces","A video of Kartik Aaryan from Indian Film Festival of Melbourne (IFFM) surfaced on internet in which he's seen recreating Pyaar Ka Punchnama's monologue. Kartik was honoured with 'Rising Global Superstar of Indian Cinema' award. On Instagram, Kartik shared a video and wrote, ""[The award] brings a lot more responsibility to do better...This award belongs to all my fans...well wishers.""",Entertainment
Rajinikanth's 'Jailer' grosses ₹300 cr worldwide in 4 days ,"Rajinikanth-starrer 'Jailer' has grossed ₹300 crore at the global box office in four days of its release. As per Sacnilk.com report, the total box office collection of the action-comedy film now stands at around ₹146.4 crore nett in India in all languages. The Nelson Dilipkumar directorial released in Tamil, Hindi, Telugu, Malayalam and Kannada.
 ",Entertainment
"Sanjay Dutt gets injured while shooting sword-fighting scene, gets stitches on head: Report","Actor Sanjay Dutt got injured while shooting for Puri Jagannadh's 'Double Ismart'. The actor suffered injuries while shooting a sword-fighting scene, a report said, adding that he got a couple of stitches on his head. Sanjay, however, got back on the set after getting treatment and resumed shooting.",Entertainment
'Gadar 2' becomes Sunny Deol's first-ever film to cross ₹100-crore mark,"'Gadar 2' has become actor Sunny Deol's first-ever film to cross ₹100-crore mark at box office in India. The film crossed the mark within three days of its release and has collected ₹134.88 crore till Sunday. 'Gadar 2' is also the highest-grossing movie of Sunny's career. 'Gadar: Ek Prem Katha', which earned around ₹76.88 crore, was Sunny's previous highest-grossing movie.",Entertainment
"Gadar was actually Ramayan, had remarked 'It won't flop': Director","Director Anil Sharma shared that 'Gadar' ""was actually Ramayan"" and he had remarked back then that the film had no chance to fail at the box office. About 'Gadar 2', the filmmaker revealed he was sure that it won't fail as it is inspired from Mahabharat. Sharma further shared that he cried after listening to the story of the sequel. ",Entertainment
"Genelia remembers Vilasrao on death anniversary, shares old pic ","Actress Genelia Deshmukh remembered Vilasrao Deshmukh on his death anniversary on Monday. Sharing a picture from her and Riteish Deshmukh's wedding, she wrote, ""Dearest Pappa, I just want you to know you are so wonderful to think of, but so so so hard to live without."" ""We miss you Pappa...Until we meet again,"" added Genelia. 
",Entertainment
Was emotional to see Amrish Puri's CGI version in Gadar 2: Vardhan,"Amrish Puri's grandson Vardhan Puri said that the CGI version of the actor in 'Gadar 2' ""made every Indian emotional"". ""The respect the team and every Indian has shown to my grandfather's soul during the making of the film...and [its] release is overwhelming,"" he shared. ""Sunny [Deol] and Anil Sharma expressed their gratitude towards [my grandfather]...that made...my family...proud,"" he added.",Entertainment
I'm completely heartbroken: Dwayne Johnson on Maui wildfires,"Actor Dwayne Johnson has said that he is ""completely heartbroken"" over raging wildfires in Maui. ""Everything that I've seen transpire over these past couple of days, everything that continues to transpire hour by hour, minute by minute, it's all heartbreaking,"" Dwayne added. He also said that he has been speaking with organisations on the ground.",Entertainment
Didn't see my father growing up for weeks: Abhishek Bachchan  ,"Abhishek Bachchan, in an interview with Humans of Bombay, opened up about his father Amitabh Bachchan's dedication towards his work. ""When I was growing up, there were weeks on end when I wouldn't see my father...he used to leave for work before I woke up in the morning, and he'd come back after I'd gone to bed,"" Abhishek said. 
 ",Entertainment
"John is kind & sorted, doesn't take advantage of women: Kangana","Actress Kangana Ranaut has praised actor John Abraham for being ""kind and sorted"". ""[He has] no marriage or relationship PR, no paid negativity for others, no harassment or taking advantage of women, no agenda or groupism...[He is] simply a wonderful man. Love you John,"" the 'Queen' actress wrote on her Instagram Stories. ",Entertainment
"Told father I'm playing gay in 'Taali', he wasn't shocked: Ankur","Actor Ankur Bhatia will be seen playing a gay activist in Sushmita Sen-starrer 'Taali'. ""To play [the role], I shaved for the first time in [10-11 years]...also interacted with a couple of my [gay] friends,"" Ankur shared. He added, ""The minute I signed [the project]...I told my dad...I realised that he didn't have a shock value to it.""",Entertainment
Dancer Shirley Ballas skydives to raise money for suicide charity,"Dancer Shirley Ballas completed a skydive to raise money for a suicide prevention charity. Ballas jumped out of a plane more than 13,000 feet over Sibson Airfield in Peterborough. She had ""for David"" written on her hands in memory of her brother. Ballas said the skydive was the most ""terrifying"" and ""exhilarating"" thing she's ever done.",Entertainment
"Was paid ₹11,000 for my first film: Rajkummar Rao","Rajkummar Rao in a recent interview revealed that he was paid ₹11,000 for his first film. The actor, who debuted with 'LSD: Love, Sex Aur Dhokha', added that he wants to do only good work and collaborate with like-minded people. On the work front, Rajkummar will next be seen in 'Guns & Gulaabs', 'Mr. & Mrs. Mahi' and 'Stree 2'.",Entertainment
"Dilip waited for Big B post Black's premiere, held his hand: Saira","Saira Banu said Dilip Kumar and Amitabh Bachchan shared ""a mutual admiration"" for each other. She recalled that after Black's premiere, Dilip waited for Amitabh outside the theatre. ""[He] walked up to him, held his hands...Amitabh [said] 'I didn't speak a word...[Dilip's] eyes spoke the most eloquent words that anyone ever spoke to me',"" Saira wrote on Instagram. ",Entertainment
"Insta user tells Smriti about mom's demise in Q&A, she responds","Union Minister Smriti Irani conducted a Question and Answer session with her followers on Instagram. One of her followers said, ""My mumma was your biggest fan. Last month she passed away. Whenever I see you, I miss my mum."" Responding to this, Irani said, ""I'm sorry for your loss...I speak of her in the present because she lives in you.""",Entertainment
"Sridevi shot 'Kate Nahin...' in high fever, numbing pain: Shekhar ","Shekhar Kapur, remembering Sridevi on her birth anniversary, revealed on Instagram that the actress shot song 'Kate Nahin Kat Te' in ""high fever"" and ""numbing pain"". He added that he got to know from choreographer Saroj Khan that Sridevi was unwell only after the shoot was finished. ""You made her swear she wouldn't tell me,"" Shekhar wrote, referring to Sridevi.
 ",Entertainment
Honour undying hope that birthed India: US singer ahead of I-Day,"US singer Mary Millben extended warm greetings to India ahead of the country's 77th Independence Day on Tuesday. ""You are not just commemorating a date...you are honouring the relentless spirit...and the undying hope that birthed a nation,"" Millben said in a statement. Notably, Millben performed the national anthem for PM Narendra Modi during his recent state visit to the US.",Entertainment
Vijay asked 'Our friendship is nothing?': Nelson on Beast failure,"Filmmaker Nelson Dilipkumar revealed that he asked actor Vijay if he was upset with him after 'Beast' received mixed reviews. ""He looked perplexed...asked, 'Why would I be pissed with you?'...[He] asked, 'So, our friendship is nothing...is it? You've hurt me by asking this',"" the filmmaker told Galatta. Nelson added that Vijay expressed that he's happy about Jailer's success. ",Entertainment
"Created characters out of brushes, bottles: Dolly on acting dream","Dolly Singh spoke about her dream of becoming an actor since childhood. ""I would create characters out of toothbrushes and shampoo bottles...in my bathroom and then talk to them and make them...talk to each other in my voice...I've done all those crazy things that kids do. After therapy, I realised...the acting bug was always there in my head,"" she added.",Entertainment
Sunny Deol steps back after fan tries to touch his arm for selfie; video surfaces,"Actor Sunny Deol stepped back after a fan tried to touch his arm while taking a selfie in Mumbai. A video of the incident showed the actor being surrounded by his security personnel when a girl tried to touch his arm for a selfie, to which the actor asked her to remain quiet by putting a finger on his lips. ",Entertainment
"I was asked to change my name, make it sound 'more Indian': Elnaaz","Model-actor Elnaaz Norouzi revealed she was asked to change her name and make it sound ""more Indian"". ""I was first seen as a foreign model and people laughed at me. I had to prove to everyone that I speak Hindi and I can read and write Hindi. I took so many years to prove that I can act,"" she added. ",Entertainment
"Dulquer was in a corner, actress was on phone; I got angry: Rana","Rana Daggubati recalled visiting Dulquer Salmaan on a Hindi film's set. ""He was standing in a corner...a big Hindi heroine who was doing that movie was engrossed in a phone conversation about shopping...Her lack of focus affected the shots' quality,"" Rana shared. He said that while Dulquer was ""patient"", he couldn't control his anger and had a word with producers.",Entertainment
August 11 to 13 weekend breaks all-time box office record in India,"The Producers Guild of India and Multiplex Association of India, in a joint statement, stated that the August 11 to 13 weekend broke the all-time box office record in India. As per the statement, 'Jailer', 'Gadar 2', 'OMG 2' and 'Bhola Shankar' set the all-time combined weekend theatrical gross box office record with collection of more than ₹390 crore.",Entertainment
"Priyanka gets emotional during Nick Jonas' concert, video surfaces","Actress Priyanka Chopra got emotional during her singer-husband Nick Jonas' concert. A video showing Priyanka wiping off tears during the concert has surfaced online. In the video, the camera first pans at Chopra and then at two big screens where Nick can be seen performing. Several people can be seen dancing around Priyanka.",Entertainment
I wish I had courage at start of my career: Huma on body shaming,"Actress Huma Qureshi said that she does think that her film 'Double XL' was a ""cathartic experience"" for her in connection with being body shamed in the industry. ""I wish I had this courage and clarity when I started my career. People were really being obnoxious and I think obnoxious things need to be called out,"" she added. ",Entertainment
There were animals with Akshay in water scene: Designer on 'OMG 2',"'OMG 2' costume designer Leepakshi Ellawadi has revealed that during a scene in 'OMG 2' when actor Akshay Kumar emerged from water, there were many animals alongside him. ""But he was focused on the scene and called for multiple shots,"" she added. She also spoke about styling Kumar in the movie using dhotis, wigs and more. ",Entertainment
"Dad climbed mom's school wall to search for her, was caught: Pooja","Actress Pooja Bhatt has revealed that her father Mahesh Bhatt had climbed the wall of her mother's school to search for her. ""He was caught...My grandmother then told my father, 'If you are so big that you can climb a wall to meet my daughter, then you take the responsibility of my daughter',"" Pooja added.",Entertainment
Don’t sell my country: Prakash on politicisation of Indian cinema,"Actor Prakash Raj shared a video in which he can be heard talking about the politicisation of Indian cinema. He said that movies like 'The Kashmir Files' are spreading propaganda. He added, ""They want to censor youngsters from thinking. They have gone that deep to stop thinking…I don’t have problem with people selling themselves, but please don’t sell my country.""",Entertainment
"Auditioned for Black, also met my husband for 1st time then: Alia","Actress Alia Bhatt has revealed that she met her now husband Ranbir Kapoor on the sets of the movie 'Black'. ""I was auditioning for a young Rani Mukerji. I didn't get it obviously because I am not in the film,"" the 'Brahmastra' actress added. The movie 'Black', starring Amitabh Bachchan and Rani Mukerji, released in 2005.",Entertainment
Stole cable connection from other homes: Rajkummar on younger self,"Actor Rajkummar Rao said that he used to steal cable connections from other houses in his neighbourhood during his younger days. ""Each house has a self-made engineer who fixes everything around the house. I did that in our house. If there [was] a wire to be changed, [I'd do it],"" the 'Stree' actor added. ",Entertainment
"SRK doesn't look at watch, it's all about work for him: Abhishek","Actor Abhishek Bachchan has said that actor Shah Rukh Khan is ""like an assistant"". He added that the 'Pathaan' actor doesn't even look at his watch and it is all about work for him. Abhishek also revealed that when he was growing up, he wouldn't see his father-actor Amitabh Bachchan for days due to his hectic schedule.",Entertainment
"Man hit with belt as fight breaks out amid 'Gadar 2' screening in UP, video surfaces","A fight between two men, who were allegedly drunk, triggered a commotion inside a cinema hall in UP's Bareilly and as per reports, one man was thrashed with a belt amid the fight. The incident took place inside Prasad Talkies in the Kotwali area. As the fight escalated, audiences left the hall and police personnel were called in.",Entertainment
"Was angry with Reema, Ruchika for approaching me for Dahaad: Vijay","Vijay Varma shared how he was ""very angry"" with directors Reema Kagti and Ruchika Oberoi for approaching him for the role of Anand Swarnakar in 'Dahaad'. He described his role as an ""incredible devil of a character"". ""I [finish] shooting...take something from the set [as memory]...with ['Dahaad'], I was like 'I don't want to take anything back home',"" he added.",Entertainment
"Rajinikanth visits Badrinath as 'Jailer' crosses ₹100 crore in 3 days, video surfaces","Videos and pictures of superstar Rajinikanth visiting Badrinath in Uttarakhand were shared online as the actor visited the shrine to celebrate the success of his new release 'Jailer'. The videos showed the 72-year-old actor shaking hands with fans. The movie, which was released on Thursday (August 10), made over ₹100 crore in India within three days.",Entertainment
"'Gadar 3' in the works, film to go on floors in 2024: Report ","The third instalment in the 'Gadar' franchise is in the works, according to a report. The upcoming part is expected to go on floors in early 2024, the report said. ""While Sunny Deol will shoulder the third film like...first two, other A-list actors and actresses in supporting roles may be added in part 3,"" a source was quoted as saying.
 ",Entertainment
Was taken aback when I heard Ibrahim speak Hindi clearly: Navneet ,"Actress Navneet Nishan opened up about meeting Saif Ali Khan's son Ibrahim Ali Khan on the sets of 'Rocky Aur Rani Kii Prem Kahaani'. She said that she was ""taken aback"" after she heard Ibrahim speak Hindi ""so clearly"". Ibrahim worked as an assistant director on the film. Navneet further said everyone in the unit made her feel special. ",Entertainment
"Sara once dressed like Kareena in Asoka, Saif was shocked: Navneet","Actress Navneet Nishan recalled her time with Sara Ali Khan when the latter was a child. She shared once Sara wanted to be dressed like Kareena Kapoor in 'Asoka'. ""I'd to make tattoos on her...tied a scarf...I remember Saif Ali Khan came...looked at her with shock, like 'What're you doing?'"" Navneet shared. ""I'd do her make-up...we'd do photoshoots,"" Navneet added.",Entertainment
Ruckus at 'Gadar 2' screening as projector breaks down in Noida,"A ruckus broke out inside the theatre of Noida's Logix Mall on Sunday as the screen projector stopped working during the screening of 'Gadar 2' several times. Police arrived at the theatre to control the situation. PVR confirmed that they will refund the complete amount to everyone and also apologised for the inconvenience, Hindustan Times reported.",Entertainment
"Actor Upendra booked for allegedly insulting Dalits during FB Live, apologises","An FIR was filed against Kannada actor Upendra over his remarks during a Facebook Live session, some of which were deemed offensive to Dalits. A pro-Dalit organisation also protested against the actor-politician over his remarks, which reportedly compared Dalits to 'those who make negative comments'. Upendra apologised, saying he made the remarks ""accidentally"", adding that he deleted the video.",Entertainment
"Gave 17 retakes for Refugee, thought maker would slap me: Abhishek","Abhishek Bachchan, in an interview with Humans of Bombay, recalled giving 17 retakes for a scene in his debut film 'Refugee'. He added that every time director JP Dutta would say 'cut', he would think, ""He will now throw something at me, he will now slap me."" Dutta, however, comforted Abhishek which helped him get the scene right. ",Entertainment
"There was a time when I had only ₹4,000 in bank account: Pooja","Pooja Bhatt revealed that while she has been a big star once, there was a time when she had only ₹4,000 in her bank account. Pooja also said the reason behind her financial struggles was that she ""never begged or asked for money from anyone"". She said, ""I've seen ups and downs in my life, which is common in...entertainment industry.""",Entertainment
Saif was on ground laughing while reading 'Go Goa..' script: Maker,"Filmmaker Krishna DK of Raj & DK duo recalled Saif Ali Khan's reaction to the script of their film 'Go Goa Gone'. He said, ""At one point, he just dropped the script and [started] rolling on the ground laughing."" Released in 2013, the comedy-drama film also starred Kunal Kemmu and Vir Das, among others. 
",Entertainment
"Janhvi shares old pic of Sridevi on her birthday, says 'You're the reason we keep going'","Janhvi Kapoor shared an old picture of her mother Sridevi on the occasion of her birthday, saying, ""I know this was one of your favourite places to be, on a film set with your mumma."" She added, ""I know you're with us still. You're the reason we keep going."" Notably, Google Doodle has paid a tribute to Sridevi.",Entertainment
Yami Gautam responds after social media user says she's underutilised by filmmakers,"Reacting to a social media user who stated she's underutilised by filmmakers, actress Yami Gautam said, ""I just know how to act & work exceptionally hard on identifying good scripts, versatile characters."" She wrote, ""I don't...get involved...with marketing of my talent. Unfortunately...for majority of...industry everything relies on marketing of...person...& not on depth of script or character.""",Entertainment
No OTP shared but online scam wiped out my relative's account: Chinmayi,"Singer Chinmayi Sripaada has shared how an online scam targeted one of her elderly relatives through a malicious link. ""I saw how The Fake TNEB-Bill-Pay Scam plays out in close quarters. An elder's account in our family has been wiped out,"" she tweeted. ""No OTP was shared. It was almost as if they could see the phone,"" she added.",Entertainment
Told Sobhita to tell Vikram 'At least reply to one text': Anurag,"Anurag Kashyap, who had earlier revealed that he first intended to offer 'Kennedy' to Tamil actor Vikram, shared that he had asked his friend Sobhita Dhulipala to tell Vikram to ""reply to at least one message"". ""She...told Vikram that 'Anurag has sent you a script' and he was like 'I never got it',"" he said in a recent interview.",Entertainment
Bigg Boss OTT 2's Jiya Shankar buys BMW car worth over ₹1 crore ,"Actress and 'Bigg Boss OTT 2' contestant Jiya Shankar has bought BMW X5 which is worth over ₹1 crore. A video of Jiya performing the coconut-breaking ritual and distributing sweets to photographers has surfaced online. She also shared the video on her Instagram Stories, writing, ""Gratitude"" with folded hands emoji.  
",Entertainment
"I come from lower middle-class family, money was always a problem: Rao","Rajkummar Rao recalled he was paid ₹11,000 for his first film. ""I come from a very lower middle-class humble background...finances were always a problem...[many] told me that you need PR...They said they charge money and I was like 'I don't have money',"" the actor shared. ""All I wanted to do was to do good work...collaborate with like-minded people,"" he added.",Entertainment
"Once a superstar, always a superstar: Deol's son on Gadar 2's success ","Sunny Deol's son Rajveer Deol, in an Instagram post on Sunday, penned a note for his father following the success of 'Gadar 2'. He wrote, ""You're the institution we look up to...The honesty, passion and dedication with which you work are reflected in...response #Gadar2 has been garnering. Once a Superstar, always a Superstar."" The film has collected over ₹80 crore. ",Entertainment
"Adam Sandler seen attending Swift's LA concert, video surfaces","Actor Adam Sandler was among the celebrities who attended Taylor Swift's concert in Los Angeles. The show was Taylor's last US performance before her Eras Tour goes international later this summer. On the work front, Adam was last seen in 'Murder Mystery 2' and is now set to appear in 'Spaceman' and other projects.
",Entertainment
Big B said he'd host Bigg Boss if there's no bad language: Poonam,"Actress Poonam Dhillon said she was offered 'Bigg Boss 3' after turning down the first two seasons of the reality show. ""[Makers] said...'We've come to you this time because Amitabh Bachchan is hosting it'. They [said] he has only one condition...he doesn't want any bad behaviour...or abusive language. Only then he'd host the show,"" Poonam shared. ",Entertainment
Biggest brand ambassador for India: US lawmaker on meeting Amitabh,"US lawmaker Ro Khanna met Amitabh Bachchan in Mumbai on Saturday and called him the ""biggest brand ambassador for India"". ""We...[discussed]...Artificial intelligence...the rise of India...and the importance of...US-India [ties],"" Khanna said, describing his interaction with Bachchan. Khanna is leading a Congressional delegation to India and will attend Independence Day celebrations at Red Fort.",Entertainment
"Anurag asked me to helm Gangs of Wasseypur 3, it got stuck: Quadri","Zeishan Quadri, who penned the screenplay of 'Gangs Of Wasseypur', said Anurag Kashyap had ""offered"" him to direct the film's third instalment. However, it got stuck due to ""technical snag"". ""As a writer, he was in both the parts...his deal with rights hasn't been locked yet. So, royalties and other things have put the project on hold,"" he told ETimes. ",Entertainment
"I have been using only 1 mobile phone for last 20 years, I don't use WhatsApp: Pankaj","Actor Pankaj Tripathi, in a recent interview, stated that he has been using only one mobile phone for the last 20 years. He further said that he doesn't use WhatsApp. He further revealed that he holds a special place for all his firsts, and still has his first car, which was an i10, and his first motorcycle.",Entertainment
We sometimes shy away from talking about terrorism: Adah Sharma,"Actress Adah Sharma, speaking about the success of 'The Kerala Story' across the world, said, ""It feels really nice."" She added, ""Internationally you usually have films about terrorism, they openly talk about terrorism. Here sometimes we shy away from it because you might get backlash."" ""I am glad we are calling terrorism out,"" said Adah.
",Entertainment
"10,000 people auditioned for my role in 'Commando' series: Prem","Actor Prem Parrijaa said he feels lucky to have got opportunity to star in 'Commando' series, directed by Vipul Amrutlal Shah. ""About 10,000 people auditioned for it...I [thought]...I'll have to look for some other audition...Mukesh [Chhabra] called...took me to [the director],"" Prem shared. He added that Vipul made him feel like a star, which made him work even harder. 
",Entertainment
"My kids said 'Don't do Bigg Boss, it's for losers': Poonam Dhillon","Actress Poonam Dhillon revealed her children did not want her to be a part of 'Bigg Boss'. ""They told me, 'Mom, Bigg Boss is for losers, it is filled with negative people'. I was offered seasons one and two, but I refused and said I don't want to do it,"" the actress, who was a part of season three, added. ",Entertainment
"Aishwarya does all heavy lifting at home, I'm grateful: Abhishek ","Abhishek Bachchan, in an interview with Humans of Bombay, said that his actress wife Aishwarya Rai Bachchan ""does all the heavy lifting"" at home ""selflessly"". ""I love her and thank her for that...I'm eternally grateful,"" he added. ""We're a very normal family, you know. I just love to spend time together and be as normal as possible,"" said Abhishek. ",Entertainment
It hurts like hell: Jiya on Pooja Bhatt saying things about her,"When asked about her fight with actress Pooja Bhatt, actress Jiya Shankar said that it hurts her like hell that Pooja Bhatt said a lot of things to her ""out of nowhere and for nothing"" on 'Bigg Boss OTT 2'. The actress further said that the argument she had with Pooja on the show was ""unnecessary"". ",Entertainment
Director said people had come in trucks to watch 'Gadar': Simratt,"'Gadar 2' actress Simratt Kaur said director Anil Sharma told her how people would turn up in trucks at theatres to watch 'Gadar'. ""He said...theatres started playing 3 am shows too,"" Simratt added. Simratt shared she had no idea that she was auditioning for 'Gadar 2' until a car with the film's name on it came to pick her up.",Entertainment
Situation asked for it: Jiya on talking about her estranged dad,"Actress Jiya Shankar has spoken about the time she talked about her estranged father on 'Bigg Boss OTT 2'. She said that it was difficult for her to talk about it but the ""situation asked for it"". She also said that she knew that she was going to be accused of using the ""sympathy card"" on the reality show. ",Entertainment
'Gadar 2' becomes highest grossing film of Sunny Deol's career in just 2 days,"'Gadar 2' has become the highest grossing film of Sunny Deol's career in just two days of its release. The film has earned ₹83.10 crore in two days, collecting ₹40.10 crore on its opening day and earning ₹43 crore on its second day. 'Gadar: Ek Prem Katha', which earned around ₹76.88 crore, was Sunny's previous highest grossing movie.",Entertainment
Akshay's 'OMG 2' earns ₹25.56 cr in 2 days in India   ,"Akshay Kumar-starrer 'OMG 2' collected ₹25.56 crore within two days of its release at the domestic box office. The film, which also stars Pankaj Tripathi and Yami Gautam, earned ₹10.26 crore on Friday while it collected ₹15.30 crore on Saturday. The Amit Rai directorial clashed with 'Gadar 2', which has collected more than ₹80 crore in two days.   ",Entertainment
"'OMG 2' is the first adult film made for teenagers, should be shown in schools: Akshay","During an interaction with fans, actor Akshay Kumar said that his film 'OMG 2' is the first adult film made for teenagers. He added that the film should be shown in schools. 'OMG 2', which released on August 11, has received A certificate from the Central Board of Film Certification (CBFC).",Entertainment
"Bra gets thrown at Nick Jonas during New York concert, fans react ","A bra was thrown at Nick Jonas while he was performing with his brothers, Kevin and Joe Jonas, in New York on Saturday. A video of the incident has surfaced in which Nick was seen pausing for a moment and looking at the floor. Reacting to video, a fan wrote, ""Disrespectful to him...fans need to learn how to respect artists."" ",Entertainment
I've to constantly prove 'I'm still here': Sunny on film industry,"When asked if she has been underutilised in the entertainment industry, Sunny Leone said she constantly has to prove she is still here and wants to work. ""I think everything comes at the correct time in life...and I have to tell myself that...And you have to go through certain things...to be able to move on to the next,"" she added. ",Entertainment
How can you take Ramayan lightly: Zeishan to 'Adipurush' writers ,"Actor Zeishan Quadri, who also penned 'Gangs of Wasseypur', in an interview called the writers of 'Adipurush' ""immature"". ""You cannot put dialogues in the way they first presented in the movie,"" he added. ""Ramayan is not your life, you are just a writer. It is part of a religion and how can you take it so lightly,"" Zeishan further said.
 ",Entertainment
My mother was an emotional wreck after watching Refugee: Abhishek,"Abhishek Bachchan recalled that JP Dutta had organised a special screening of 'Refugee', which marked the actor's acting debut. ""That was the first time I saw myself on screen...My mother, of course, was an emotional wreck, but my father was very...quiet,"" Abhishek told Humans of Bombay. He added that Amitabh Bachchan is ""not someone who displays his emotions very easily"".",Entertainment
Daughter said 'How appropriate': Gal Gadot on playing Evil Queen,"Gal Gadot, who'd be seen playing the role of Evil Queen in 'Snow White', shared her daughter's reaction to her role. ""My middle child was a bit disappointed that I wasn't Snow White...when I told her 'No, it's the Evil Queen,' my oldest said, 'Oh, how appropriate',"" the actress told People. Gal and  her husband Jaron Varsano have three daughters.",Entertainment
Vedanta Chairman Anil Agarwal meets actor Ryan Reynolds; shares pic,"Vedanta Group's Chairman Anil Agarwal recently met with actor Ryan Reynolds. Agarwal said, ""I met everyone's favourite superhero recently...After meeting him...I got to know how similar our values are."" He added, ""I told him how I myself have experienced hunger as a child, and that my dream is that no child in my country should go to bed hungry.""",Entertainment
'Friends' ignored me: Sameera on asking for social media shoutouts,"Actress Sameera Reddy has revealed that when she asked for shoutouts on social media, people ignored her. ""And these are people who, when I was at the top of my game, were 'friends',"" Sameera added. ""When I decided to come back and speak again, I was already very late to the Instagram space,"" Sameera further said. ",Entertainment
"Wore my own clothes, went to shoot in auto: Neena on 'Jaane Bhi..'","As 'Jaane Bhi Do Yaaro' completed 40 years of its release, Neena Gupta recalled how she wore her own clothes as the makers ""didn't have the budget"". ""I used to take an auto-rickshaw to the shoot...I'd pack in my own lunch...With Om Puri, Satish Kaushik and Satish Shah, it was a riot! It was like doing a play,"" she shared.",Entertainment
Ankita Lokhande lends shoulder to her father's mortal remains; visuals surface,Actress Ankita Lokhande lent shoulder to her father Shashikant Lokhande's mortal remains after he passed away at the age of 68 on Saturday. The cause of his death is not known yet. Several celebrities condoled the demise of her father whose last rites were held at Oshiwara Crematorium on Sunday.,Entertainment
Dad fears he will forget his KBC lines even after 20 yrs: Abhishek,"Abhishek Bachchan has revealed that Amitabh Bachchan fears he would forget his lines for 'Kaun Banega Crorepati' even after hosting it for 20 years. ""He will wake up in the morning and be like, 'How am I going to...shoot for KBC?'...He starts shooting for the show at 11 [am] but he reaches the set...at 7:30 am to rehearse,"" Abhishek added. ",Entertainment
I had told 'OMG 2' makers I don't have time for the film: Pankaj,"Pankaj Tripathi said he had told 'OMG 2' makers that he did not have time to do the film. ""[I] asked them to give me a couple of days to somehow make some time for it...That way, on the third day, I had managed to clear my schedule for 55 days for 'OMG 2',"" the 'Gangs of Wasseypur' actor added. ",Entertainment
"I'd like to take credit for Sonali, Goldie's love story: Abhishek","Actor Abhishek Bachchan has said that he would like to take credit for Sonali Bendre and Goldie Behl's love story. ""I used to talk to Goldie when he was shooting a film called 'Angaaray' (1998) starring Sonali,"" Abhishek said, adding, ""I think that's the first time they had met...Goldie used to talk to me and say, 'Sonali is very nice'.""",Entertainment
"Dharmendra didn't know how to handle success, Dilip helped: Saira","Saira Banu has revealed that late actor Dilip Kumar helped actor Dharmendra when he did not know how to handle stardom and success. ""Dharam ji has always walked into Sahib's house without ceremony or appointments. Be it midnight or the day, Sahib always welcomed him. He became the beacon of light in Dharam ji's life,"" Saira added. ",Entertainment
2 generations have passed but people are excited: Sunny on Gadar 2,"Actor Sunny Deol has expressed happiness over the success of 'Gadar 2'. ""Two whole generations have gone by since we did the first Gadar. And still, people are as excited as they were the first time. I am amazed and very very happy,"" Deol added. The film shows him and actress Ameesha Patel as leads. ",Entertainment
"I'm a nepo-baby, I feel guilty on my own sometimes: Konkona Sen","Actress Konkona Sen Sharma has said that she feels guilty sometimes as she is a ""nepo-baby"". ""I have been around film sets since I was a kid...But it was not like [my mother] had any networks or connections like that in Bombay as such. It is always lovely to be extended the respect that was accorded to her,"" Sen added. ",Entertainment
Google pays tribute to Sridevi on her 60th birth anniversary with a doodle,"Google Doodle has paid a tribute to late actress Sridevi on her 60th birth anniversary today. Born in 1963, Sridevi started acting at the age of four and landed her first leading role in the Tamil film 'Moondru Mudichu' in 1976. Over the course of four decades, she starred in nearly 300 Telugu, Tamil, Hindi, Malayalam, and Kannada language films.",Entertainment
Milkha Singh had tears while telling his story: 'Bhaag..' director,"'Bhaag Milkha Bhaag' director Rakyesh Omprakash Mehra revealed that Milkha Singh had tears in his eyes when he was narrating his story to him. ""He spoke about the massacre of his family...he was a 12-year-old child who witnessed the ethnic violence during the Partition,"" Mehra added. He also said Singh had tears talking about Rome Olympics final.",Entertainment
"Esha Deol hosts special screening of 'Gadar 2', pics with Sunny and Bobby Deol go viral","Esha Deol organised a special screening for her half-brother Sunny Deol's new film 'Gadar 2' on Saturday. She was seen with both Sunny and Bobby Deol, visuals of which have surfaced online. Dharmendra was not spotted at the screening. Commenting on a video shared by Bollywood photographer Viral Bhayani, a person wrote, ""Seeing them together for the first time...How nice."" ",Entertainment
